Index	Question	Options	Answer	Answer Explanation
300	"适航管理中涉及的适航证件包括？
①型号合格证②生产许可证③适航证④维修许可证 {{c1::A}}"	①②③④||①②③||①③④	1	"有关适航证件包括：
①型号合格证，对应于设计环节；
②生产许可证，对应于制造环节；
③适航证，对应于使用环节，指航空器整机，是民航应用的最关键的证书；
④维修许可证，对应于维修环节。"
301	如果想设计某一新型螺旋桨，需要申请？ {{c1::A}}	型号合格证||生产许可证||设计许可证	1	根据航空法第三十四条规定：设计民用航空器及其发动机、螺旋桨和民用航空器上设备， 应当向国务院民用航空主管部门申请领取型号合格证书。经审查合格的，发给型号合格证书。
302	哪种情况下，航空器上可以载运麻醉药品，大麻，兴奋剂？ {{c1::B}}	任何情况下都不允许||经政府机构批准之后||作为紧急医疗药品时	2	根据CCAR 91.21条规定：任何人不得在已知航空器上载有有关法规中规定的麻醉药品、大麻、抑制或兴奋药剂或物质的情况下，在中华人民共和国境内运行该民用航空器。此规定不适用于法律许可或经政府机构批准而载运麻醉药品、大麻、抑制或兴奋药剂或物质的情况。
303	在何种情况下飞行时，便携式电子设备在机上是禁止使用的？ {{c1::C}}	VFR||DVFR||IFR	3	CCAR-91部第91.23条 便携式电子设备 (a) 除本条(b)款规定外，在中华人民共和国国籍登记的下列民用航空器上，所有乘员不得开启和使用，该航空器的运营人或机长也不得允许其开启和使用便携式电子设备： (1) 正在实施公共航空运输运行的航空器； (2) 正在按照仪表飞行规则运行的航空器。
304	"以下哪些电子设备可以在飞机运行时使用？
①便携式录音机②助听器③心脏起搏器④电动剃须刀⑤便携式收音机 {{c1::B}}"	①②③④⑤||①②③④||①②③	2	"根据CCAR 91.23条规定：在民用航空器上可以使用下列便携式电子设备：
1.便携式录音机；
2. 助听器；
3. 心脏起博器；
4. 电动剃须刀；
5. 由该航空器的运营人确定，认为不会干扰航空器的航行或通信系统的其他便携式电子设备。"
305	机长在确认机上全部人员都得到系安全带通知之前，飞机不可以 {{c1::A}}	移动||滑行||起飞	1	根据CCAR91.107 条规定：在机长确认航空器上的每位乘员已经得到系紧其安全带和肩带（如安装）的通知之前，任何在中华人民共和国国籍登记的民用航空器(带吊篮或吊舱的自由气球除外)不得在地面或水面移动、起飞或着陆。
306	除经局方另有批准外，在飞行过程中，在机长确认飞机上的每位乘员得到如何系紧、松开其安全带和肩带(如安装)的简介之前，飞机不得 {{c1::C}}	着陆||移动||起飞	3	在机长确认航空器上的每位乘员得到如何系紧、松开其安全带和肩带(如安装)的简介之前，任何在中华人民共和国国籍登记的民用航空器(带吊篮或吊舱的自由气球除外)不得起飞。
307	根据CCAR91部规定，哪些乘客可以不需要配备座椅？ {{c1::B}}	所有乘客都必须配备座椅||不满2周岁的儿童||3周岁以下的儿童	2	"根据CCAR91.415条规定：所有航空器应当按照要求配备座椅和安全带：
每一个 2 周岁以上乘员，必须有一个座椅或者卧铺；
每个座椅或卧铺配有一条安全带； 每个前排的座位（飞行机组或与其平行的座位）有一副肩带"
308	（ ）应确保航空器处于适航状态 {{c1::B}}	机长||民用航空器的所有人或承租人||航空公司的技术人员	2	民航法第三十八条 民用航空器的所有人或者承租人应当按照适航证书规定的使用范围使用民用航空器，做好民用航空器的维修保养工作，保证民用航空器处于适航状态。
309	（  ）负责判断航空器是否处于适航状态 {{c1::B}}	运营人||机长||持有相应执照的机械师	2	"CCAR-91部第91.9条 民用航空器的适航性：
 (b) 航空器的机长负责确认航空器是否处于可实施安全飞行的状态。当航空器的机械、电子或结构出现不适航状态时，机长应当中断该次飞行。"
310	（ ）对航空器进行长期维护 {{c1::B}}	机长||运营人||航空器所有人	2	第91.305条  航空器的所有权人或运营人对保持航空器的适航性状态负责，包括机体、发动机、螺旋桨及其安装设备的适航性。
311	航空器所有权人或（  ）对发生故障的航空器适航性负责 。 {{c1::B}}	代理人||运营人||机长	2	"依据CCAR91部第91.305条规定，(a) 航空器的所有权人或运营人对保持航空器的适航性状态负责，包括机体、发动机、螺旋桨及其安装设备的适航性。
(b) 为落实航空器的适航性责任，航空器的所有权人或者运营人应当按照第91.303条的规则保证其使用的航空器完成如下工作：
(1) 按照第91.307条的规定完成要求的维修；
(2) 除第91.443条允许不工作的任何仪表或设备外，在每次飞行前对于影响安全运行的有关缺陷和损伤进行处理并达到经批准的标准；
(3) 完成适航指令和局方要求强制执行的任何其他持续适航要求。
(c) 上述工作可以通过签订协议的方式进行委托，但航空器所有权人或运营人负有同样的适航性责任。"
312	航空器的所有权人或（）对保持航空器的适航状态，包括按要求完成所有适用的适航指令负主要责任。 {{c1::C}}	机长||代管人||运营人	3	航空器的所有权人或运营人对保持航空器的适航性状态负责，包括机体、发动机、螺旋桨及其安装设备的适航性。可以通过签订协议的方式进行委托，但航空器所有权人或运营人负有同样的适航性责任。
313	确认高度表系统是否经过检查且满足CCAR要求的是？ {{c1::C}}	机长||运行单位||运营人	3	CCAR91部第91.305条 适航性责任 (a) 航空器的所有权人或运营人对保持航空器的适航性状态负责，包括机体、发动机、螺旋桨及其安装设备的适航性。(b) 为落实航空器的适航性责任，航空器的所有权人或者运营人应当按照第91.303条的规则保证其使用的航空器完成如下工作：(1) 按照第91.307条的规定完成要求的维修；(2) 除第91.443条允许不工作的任何仪表或设备外，在每次飞行前对于影响安全运行的有关缺陷和损伤进行处理并达到经批准的标准；(3) 完成适航指令和局方要求强制执行的任何其他持续适航要求。(c) 上述工作可以通过签订协议的方式进行委托，但航空器所有权人或运营人负有同样的适航性责任。
314	（）对飞机的适航性有最终决定权？ {{c1::B}}	运营人||机长||维修人员	2	"CCAR-91部第91.9条 民用航空器的适航性：
(b) 航空器的机长负责确认航空器是否处于可实施安全飞行的状态。当航空器的机械、电子或结构出现不适航状态时，机长应当中断该次飞行。"
315	某飞机已经飞行了98小时，可否飞到3小时航程之外的维修基地进行100小时检查？ {{c1::C}}	不可以，飞到维修基地已经超过100小时了||可以，只要起飞的时候不超过100小时就可以||可以，为检查而进行调机可以超过100小时限制，但最多不超过10小时	3	根据CCAR 91.307条规定：对于本条(a)(2)之外的的航空器，在每 100 小时的飞行时间内按照 CCAR-43 部的规定完成100 小时检查，如果需要为检查而进行调机时，可以超过 100 小时的限制，但超出时间不得多于 10 小时。并且在计算下一个 100 小时使用时间时要包括这次超过 100 小时的时间。
316	对于小型活塞飞机，在每（ ）小时的飞行时间内按照CCAR-43部的规定检查，但如果在连续的12个日历月内没有达到（ ）小时的飞行时间，则应当完成CCAR-43部规定的年度检查 {{c1::A}}	100,100||90，90||120,120	1	"CCAR-91第91.307条 要求的维修：
(a) 航空器的所有权人或运营人应当按照以下规定完成对航空器的检查：
(2) 对于大型飞机、涡轮喷气多发飞机、涡桨多发飞机或者涡轮动力旋翼机，按照第91.309条要求的检查大纲的规定进行检查；
(3) 对于本条(a)(2)之外的的航空器，在每100小时的飞行时间内按照CCAR-43部的规定完成100小时检查，但如果在连续的12个日历月内没有达到100小时的飞行时间，则应当在上次完成100小时检查之日起12个月之内完成CCAR-43部规定的年度检查。如果需要为检查而进行调机时，可以超过100小时的限制，但超出时间不得多于10小时。并且在计算下一个100小时使用时间时要包括这次超过100小时的时间。"
317	一架活塞飞机最多飞行多少小时后，需要按规章要求对航空器进行检查？ {{c1::B}}	100小时||110小时||120小时	2	"航空器的所有权人或运营人应当按照以下规定完成对航空器的检查：
一、按照航空器的设计规范、型号合格证数据单或局方批准的其它文件中的规定，对有时间限制部件的更换时间进行检查，以保证在到达时间限制前及时更换；
二、对于大型飞机、涡轮喷气多发飞机、涡桨多发飞机或者涡轮动力旋翼机，按照第91.309条要求的检查大纲的规定进行检查；
三、对于CCAR-91.307条(a)(2)之外的的航空器，在每100小时的飞行时间内按照CCAR-43部的规定完成100小时检查，但如果在连续的12个日历月内没有达到100小时的飞行时间，则应当在上次完成100小时检查之日起12个月之内完成CCAR-43部规定的年度检查。如果需要为检查而进行调机时，可以超过100小时的限制，但超出时间不得多于10小时。并且在计算下一个100小时使用时
间时要包括这次超过100小时的时间。
四、如果航空器或者航空器部件制造厂家颁发的航空器维修手册或其他持续适航文件中规定的检查超过CCAR-43部规定的100小时检查或者年度检查，则应当按照其规定执行检查，并且不必重复执行100小时检查或者年度检查。"
318	航空器所有权人对其航空器及其部件实施重要修理和改装时，如果超出了制造厂家（）的规定，应当就修理和改装方案的内容向局方申请批准后才能实施。 {{c1::C}}	使用手册||初始适航文件||持续适航文件	3	根据CCAR 91.313条规定：当航空器所有权人或者运营人对其航空器及其部件实施重要修理和改装时，如果超出了航空器或者航空器部件制造厂家持续适航文件的规定，应当就修理和改装方案的内容向局方申请批准后才能实施。
319	航空器所有权人对其航空器及其部件实施一般修理和改装时，如果超出了制造厂家持续适航文件的规定，首先应当获得（）就修理和改装方案内容的书面批准或者认可后才能实施。 {{c1::A}}	航空器或者航空器部件制造厂家||民航局||地区管理局	1	根据CCAR 91.313条规定：当航空器所有权人或者运营人对其航空器及其部件实施本条(b)之外的修理和改装时，如果超出了航空器或者航空器部件制造厂家持续适航文件的规定，应当获得航空器或者航空器部件制造厂家就修理和改装方案内容的书面批准或者认可后才能实施。如果不能得到航空器或者航空器部件制造厂家的书面批准或者认可，则应当就修理和改装方案的内容向局方申请批准后才能实施。
320	航空器所有权人对航空器完成维修工作后，由（）在其航空器技术记录本上签署批准恢复使用。 {{c1::A}}	维修人员||机长||所有权人	1	根据CCAR91.315条规定：航空器所有权人或者运营人在每次对航空器完成任何维修和改装工作后， 都应当由具有相应资格的维修人员在其航空器技术记录本上签署批准恢复使用。
321	当航空器维修或者改装后，在什么情况下，航空器载运人员（机组人员除外）前应当进行试飞检查？ {{c1::A}}	对飞行特性或操作有重大影响时||只要局方批准的维修或改装，就不需要进行试飞||只要经过维修或改装，就需要进行试飞	1	根据CCAR91.315条规定：当航空器经过可能明显改变其飞行特性或对其飞行操作有重大影响的维修或者改装后， 在载运人员（机组人员除外）前应当进行试飞检查，但如果可以通过地面试验和检查表明维修没有明显改变航空器的飞行性能或对其飞行操作产生重大影响时可以不进行试飞。
322	私人飞机是否需要建立飞机技术记录？ {{c1::B}}	不需要||需要||根据持有人个人意愿决定	2	CCAR-91部第91.317条 航空器技术记录：(a) 航空器所有权人或者运营人应当按照本条(b)的要求为其使用的每一架航空器建立航空器技术记录，以连续记录航空器有关的技术信息。
323	"航空器技术记录应当至少包括以下哪些内容
①航空器的型号和国籍登记号
②以当地时间或者国际标准时间记录的航空器每次飞行时间和发动机运转时间
③油料添加记录 {{c1::C}}"	①||②③||①②③	3	"CCAR-91第91. 317条 航空器技术记录：
(b) 航空器技术记录应当至少包括以下内容和格式要求：
(1) 航空器的型号和国籍登记号；
(2) 以当地时间或者国际标准时间记录的航空器每次飞行时间和发动机运转时间；
(3) 机组发现的缺陷和工作不正常情况及所采取的修复措施；
(4) 油料添加记录；
(5) 航空器使用超限记录和采取的特殊检查措施；
(6) 每次完成维修和改装的日期、项目、实施人员或者单位、批准恢复使用人员（包括姓名、签名和执照编号）；
(7) 适航指令执行记录。"
324	除航空器或者航空器部件的翻修以外，其他任何维修的记录应当至少保存（ ） {{c1::B}}	1年||2年||半年	2	"CCAR-91第91. 319条 航空器记录的保存：
(b) 航空器所有权人或运营人必须按下述时限妥善保存维修记录：
(1) 除航空器或者航空器部件的翻修以外，其他任何维修的记录应当至少保存2年；"
325	关于航空器技术记录说法错误的是？ {{c1::C}}	航空器技术记录应当保存至航空器出售；||航空器技术记录应当保存至航空器永久性退役后一年||航空器出售时维修记录应随同航空器转移，航空器技术记录可不转移	3	根据CCAR 91.319条规定：航空器技术记录应当保存至航空器出售或者永久性退役后一年， 航空器出售时航空器技术记录和维修记录应随同航空器转移。
326	航空器（）应当按照要求为其使用的每一架航空器建立航空器技术记录。 {{c1::B}}	机长||运营人||签派	2	航空器所有权人或者运营人应当按照要求为其使用的每一架航空器建立航空器技术记录，以连续记录航空器有关的技术信息。
327	"关于民用航空器的适航性的说法正确的是
①任何人不得运行未处于适航状态的民用航空器②航空器的维修人员负责确认航空器是否处于可实施安全飞行的状态③当航空器的机械、电子或结构出现不适航状态时，机长应当中断该次飞行。 {{c1::B}}"	①||①③||①②③	2	"CCAR-91部第91.9条 民用航空器的适航性：
(a) 任何人不得运行未处于适航状态的民用航空器。
(b) 航空器的机长负责确认航空器是否处于可实施安全飞行的状态。当航空器的机械、电子或结构出现不适航状态时，机长应当中断该次飞行。"
328	关于年度适航性检查说法错误的是? {{c1::C}}	航空器首次获得适航证签署后，每连续12个月之内应当接受年度适航性检查||航空器长期停用处于存储状态时，可将适航证件交回局方||航空器在年度适航性检查的有效期内，所有权人可以不接受局方提出的适航性检查要求，但需要说明原因	3	根据CCAR 91.321条规定：在航空器首次获得适航证签署或者其他方式的签署后，每连续 12 个日历月之内，应当接受局方进行的年度适航性检查；如果航空器长期处于停用的存储状态，可以在将其适航证件交回局方后不进行年度适航性检查，但应当在再次投入使用前完成一次适航性检查。航空器所有权人或者运营人应当接受局方在任何时间对其正在使用的航空器进行的适航性检查，对检查中发现的存在任何影响安全运行的缺陷，应当在其改正措施满足局方的要求后方可以再投入使用。
329	航空器的所有人或者（ ）对航空器进行适航性检查负责。 {{c1::B}}	代管人||运营人||机长	2	"依据CCAR91部第91.321条规定，（a）航空器所有权人或者运营人的每架航空器在首次投入使用前应当通过局方的检查，确认其符合本规则的要求并获得适航证签署或者其他方式的签署后才能投入使用。
(b) 在航空器首次获得适航证签署或者其他方式的签署后，每连续12个日历月之内，应当接受局方进行的年度适航性检查，符合本规则的要求并获得适航证签署或者其他方式的签署后才能继续投入使用。如果航空器长期处于停用的存储状态，可以在将其适航证件交回局方后不进行年度适航性检查，但应当在再次投入使用前完成一次适航性检查。"
330	（我国）关于搜寻援救民用航空器的责任单位正确的是 {{c1::B}}	民航总局负责全国范围||省级人民政府负责本地区范围||国家海上援救组织负责全国范围	2	"《中华人民共和国搜寻援救民用航空器规定》第四条：
搜寻援救民用航空器按照下列规定分工负责：
（一）中国民用航空局（以下简称民航局）负责统一指导全国范围的搜寻援救民用航空器的工作；
（二）省、自治区、直辖市人民政府负责本行政区域内陆地搜寻援救民用航空器的工作，民用航空地区管理局（以下简称地区管理局）予以协助； 
（三）国家海上搜寻援救组织负责海上搜寻援救民用航空器工作，有关部门予以配合。"
331	民用航空器飞行事故是指？ {{c1::A}}	民用航空器在运行过程中发生的人员伤亡、航空器损坏的事件。||在机场活动区内发生航空器、车辆、设备、设施损坏，造成直接经济损失人民币30万元以上或导致人员重伤、死亡的事件||航空器运行阶段或在机场活动区内发生的可能影响安全的事件	1	根据CCAR395第三条规定：民用航空器事故，是指民用航空器飞行事故和民用航空地面事故。民用航空器飞行事故，是指民用航空器在运行过程中发生的人员伤亡、航空器损坏的事件。
332	民用航空地面事故是指？ {{c1::B}}	民用航空器在运行过程中发生的人员伤亡、航空器损坏的事件。||在机场活动区内发生航空器、车辆、设备、设施损坏，造成直接经济损失人民币30万元以上或导致人员重伤、死亡的事件||航空器运行阶段或在机场活动区内发生的可能影响安全的事件	2	根据CCAR395第三条规定：民用航空器事故，是指民用航空器飞行事故和民用航空地面事故。民用航空地面事故，是指在机场活动区内发生航空器、车辆、设备、设施损坏，造成直接经济损失人民币30万元以上或导致人员重伤、死亡的事件。
333	民用航空器事故征候是指？ {{c1::C}}	民用航空器在运行过程中发生的人员伤亡、航空器损坏的事件。||在机场活动区内发生航空器、车辆、设备、设施损坏，造成直接经济损失人民币30万元以上或导致人员重伤、死亡的事件。||在航空器运行阶段或在机场活动区内发生的与航空器有关的，不构成事故但影响或可能影响安全的事件	3	根据CCAR395第三条规定：民用航空器事故征候，在航空器运行阶段或在机场活动区内发生的与航空器有关的，不构成事故但影响或可能影响安全的事件，分为运输航空严重事故征候、运输航空一般事故征候、通用航空事故征候和航空器地面事故征候。
334	事故发生单位应当在事发后（）小时内以书面形式向事发所在地的地区管理局报告？ {{c1::A}}	12||24||48	1	根据CCAR395第23条规定：事故发生单位应当在事发后12小时内以书面形式向事发所在地的地区管理局报告，事发所在地的地区管理局应当在事发后24小时内以书面形式向民航局事故调查职能部门报告
335	事发所在地的地区管理局应当在事发后（）小时内以书面形式向民航局事故调查职能部门报告。 {{c1::B}}	12||24||48	2	根据CCAR395第23条规定：事故发生单位应当在事发后12小时内以书面形式向事发所在地的地区管理局报告，事发所在地的地区管理局应当在事发后24小时内以书面形式向民航局事故调查职能部门报告。
336	发生飞行事故后，幸存的机组成员应 {{c1::B}}	尽快找到黑匣子||保持驾驶舱各设备处于事故后原始状态||使操作手柄和电门处于起飞前状态	2	民用机场及其邻近区域内发生的事故，其应急救援和现场保护工作按照《民用机场应急救援规则》执行；发生在上述区域以外的事故按照《中华人民共和国搜寻援救民用航空器规定》执行。幸存的机组人员应当保持驾驶舱操纵手柄、电门、仪表等设备处于事故后原始状态，并在救援人员到达之前尽其可能保护事故现场。救援人员到达后，由现场的组织单位负责保护现场和驾驶舱的原始状态。除因抢救工作需要，任何人不得进入驾驶舱，严禁扳动操纵手柄、电门，改变仪表读数和无线电频率等破坏驾驶舱原始状态的行为。
337	举报与航空安全有关的事件由谁负责调查？ {{c1::C}}	民用航空局安全信息主管部门负责调查||国务院民用航空主管部门负责调查||民航地区管理局或监管局负责调查	3	向局方举报与航空安全有关的事件，举报事件由被举报单位或者个人所在地的民航地区管理局或监管局负责调查
338	举报与航空安全有关的事件，调查属实的，负责调查的单位应当在调查结束后（）日内，向民航局安全信息主管部门填报“民用航空安全信息最终报告表” {{c1::B}}	2||3||5	2	向局方举报与航空安全有关的事件，举报事件由被举报单位或者个人所在地的民航地区管理局或监管局负责调查；如果举报事件经调查构成事故、事故征候或其他不安全事件的，负责调查的单位应当在调查结束后3日内，向民航局安全信息主管部门填报“民用航空安全信息最终报告表”
339	地面第三人损害赔偿的诉讼时效期间为（ ），自损害发生之日起计算。 {{c1::A}}	二年||三年||五年	1	民航法第一百七十一条规定：地面第三人损害赔偿的诉讼时效期间为二年，自损害发生之日起计算；但是，在任何情况下，时效期间不得超过自损害发生之日起三年。
340	由于飞机在进近过程中，巨大噪音使羊群受惊吓丢失，可否向航空公司申请赔偿？ {{c1::B}}	可以，航空器对地面第三人财产造成损害的，可以申请赔偿||不可以，航空器是按照空中交通规则正常进近的||可以，但是必须在一年诉讼时效内申请	2	因飞行中的民用航空器或者从飞行中的民用航空器上落下的人或者物，造成地面(包括水面，下同)上的人身伤亡或者财产损害的，受害人有权获得赔偿；但是，所受损害并非造成损害的事故的直接后果，或者所受损害仅是民用航空器依照国家有关的空中交通规则在空中通过造成的，受害人无权要求赔偿。
341	航空器地面滑行交叉相遇，飞行员从座舱左侧看到另一架航空器时应当 {{c1::B}}	右转继续滑行||停止滑行，主动避让||与另一架飞机进行无线电沟通	2	航空器对头相遇，应当各自靠右侧滑行，并且保持必要的安全间隔；航空器交叉相遇，飞行员从座舱左侧看到另一架航空器时应当停止滑行，主动避让。
342	在障碍物附近滑行，航空器速度不得超过（ ）。 {{c1::A}}	15km/h||20km/h||10km/h	1	"《中华人民共和国飞行基本规则》第四十九条：飞行员开车滑行，必须经空中交通管制员或者飞行指挥员许可。滑行或者牵引时，应当遵守下列规定：
（二）滑行速度应当按照相应航空器的飞行手册或者飞行员驾驶守则执行；在障碍物附近滑行，速度不得超过每小时15公里。"
343	航空器滑行或者牵引时，航空器对头相遇，应当各自靠（  ）侧滑行，并且保持必要的安全间隔；航空器交叉相遇，飞行员从座舱（  ）侧看到另一架航空器时应当停止滑行，主动避让。 {{c1::A}}	右，左||右，右||左，右	1	"《中华人民共和国飞行基本规则》第四十九条：飞行员开车滑行，必须经空中交通管制员或者飞行指挥员许可。滑行或者牵引时，应当遵守下列规定：
（三）航空器对头相遇，应当各自靠右侧滑行，并且保持必要的安全间隔；航空器交叉相遇，飞行员从座舱左侧看到另一架航空器时应当停止滑行，主动避让。"
344	航空器滑行或者牵引时，两架以上航空器跟进滑行，后航空器不得超越前航空器，后航空器与前航空器的距离，不得小于 {{c1::A}}	50米||30米||80米	1	"《中华人民共和国飞行基本规则》第四十九条：飞行员开车滑行，必须经空中交通管制员或者飞行指挥员许可。滑行或者牵引时，应当遵守下列规定：
（四）两架以上航空器跟进滑行，后航空器不得超越前航空器，后航空器与前航空器的距离，不得小于50米。"
345	两架航空器在滑行过程中交叉相遇，哪个航空器具有优先权？ {{c1::A}}	通过驾驶舱左侧看到的航空器||通过驾驶舱右侧看到的航空器||两架航空器都停止滑行	1	《中华人民共和国飞行基本规则》第四十九条　飞行员开车滑行，必须经空中交通管制员或者飞行指挥员许可。滑行或者牵引时，应当遵守下列规定：（三）航空器对头相遇，应当各自靠右侧滑行，并且保持必要的安全间隔；航空器交叉相遇，飞行员从座舱左侧看到另一架航空器时应当停止滑行，主动避让。
346	在中国境内注册运行的航空器，飞行机组在（  ）要系好安全带 {{c1::B}}	起飞、着陆阶段||飞行全程||滑行、起飞、着陆阶段	2	CCAR-91部第91.105条 在值勤岗位上的飞行机组成员 (a) 从起飞至着陆的整个飞行过程中，每个飞行机组成员应当遵守下列要求： (1) 坚守各自飞行岗位，除非为了履行与该航空器运行有关的职责或出于生理需要必须离开岗位；(2) 在岗位上时应当系紧安全带。
347	通用机驾驶座椅安全带的使用 {{c1::A}}	任何飞行阶段都必须系好||遇颠簸气流尽量放松一些||发生严重事故后必须更换	1	"在值勤岗位上的飞行机组成员，从起飞至着陆的整个飞行过程中，在岗位上时应当系紧安全带。对于在中华人民共和国国籍登记的民用航空器，在起飞着陆期间，每个飞行机组成员在其岗位上必须系紧肩带。不适用于下列情况：
1.机组成员座椅没有安装肩带；
2.该机组成员在系紧肩带时无法完成其职责。"
348	"从起飞至着陆的整个飞行过程中，每个飞行机组成员应当遵守下列要求
①坚守各自飞行岗位②在岗位上时应当系紧安全带③完全遵守管制员指令 {{c1::B}}"	①③||①②||①②③	2	第91.105条：在值勤岗位上的飞行机组成员 (a)从起飞至着陆的整个飞行过程中，每个飞行机组成员应当遵守下列要求：(1) 坚守各自飞行岗位，除非为了履行与该航空器运行有关的职责或出于生理需要必须离开岗位；(2)在岗位上时应当系紧安全带。
349	在巡航过程中，在执勤岗位上的飞行机组成员，应当 {{c1::B}}	系紧安全带和肩带||系紧安全带||系紧肩带	2	"安全带的要求：在值勤岗位上的飞行机组成员，从起飞至着陆的整个飞行过程中，在岗位上时应当系紧安全带。对于在中华人民共和国国籍登记的民用航空器，在起飞着陆期间，每个飞行机组成员在其岗位上必须系紧肩带。不适用于下列情况：
1.机组成员座椅没有安装肩带；
2.该机组成员在系紧肩带时无法完成其职责。"
350	关于编队飞行，下列说法正确的是 {{c1::B}}	任何人不得驾驶航空器进行编队飞行||任何人不得驾驶载客的航空器进行编队飞行||经过批准后，载客民用航空器可以进行编队飞行	2	"CCAR-91部第91.111条 在其他航空器附近的运行：
(a) 任何人不得驾驶航空器靠近另一架航空器达到产生碰撞危险的程度。
(b) 未经批准，任何人不得驾驶航空器进行编队飞行。
(c) 任何人不得驾驶载客的航空器进行编队飞行。"
351	两架同类别飞机都处于进近阶段，准备在同一机场着陆，有优先通行权的是 {{c1::C}}	选择较为灵活，可小心地飞至另一架飞机前或超过另一架飞机||处于较高高度的飞机||处于较低高度的飞机，但飞行员不应以此而切入或赶超其他飞机	3	根据CCAR91部第91.113条规定，除水面运行以外的航空器，当两架或两架以上航空器为着陆向同一机场进近，高度较高的航空器应当给高度较低的航空器让路，但后者不能利用本规则切入另一正在进入着陆最后阶段的航空器的前方或超越该航空器。已经进入最后进近或正在着陆的航空器优先于飞行中或在地面运行的其他航空器，但是，不得利用本规定强制另一架已经着陆并将脱离跑道的航空器为其让路。
352	从一架航空器的后方，在与该航空器对称面小于（  ）夹角的航线上向其接近或超越该航空器时，被超越的航空器具有航行优先权。而超越航空器不论是在上升、下降或平飞均应当（  ）改变航向给对方让出航路。 {{c1::B}}	30度，向右||70度，向右||70度，向左	2	"CCAR-91部第91.113条 除水面运行外的航行优先权规则：
(f) 从一架航空器的后方，在与该航空器对称面小于70度夹角的航线上向其接近或超越该航空器时，被超越的航空器具有航行优先权。而超越航空器不论是在上升、下降或平飞均应当向右改变航向给对方让出航路。此后二者相对位置的改变并不解除超越航空器的责任，直至完全飞越对方并有足够间隔时为止。"
353	根据跨水面以外的航行优先权规则，当在同一高度对头相遇时，应当各自（ ）避让，并保持（ ）以上的间隔。 {{c1::A}}	向右，500米||向右，300米||向左，600米	1	《中华人民共和国飞行基本规则》第七十一条　目视飞行时，航空器应当按照下列规定避让：（一）在同一高度上对头相遇，应当各自向右避让，并保持500米以上的间隔。
354	目视飞行时，在同一高度上超越前航空器，应当从前航空器（  ）超越，并保持（  ）以上的间隔。 {{c1::A}}	右侧，500米||右侧，600米||左侧，300米	1	《中华人民共和国飞行基本规则》第七十一条　目视飞行时，航空器应当按照下列规定避让：（三）在同一高度上超越前航空器，应当从前航空器右侧超越，并保持500米以上的间隔。
355	目视飞行时，同类别航空器在同一高度上交叉相遇，驾驶员从座舱左侧看到另一架航空器时，应当()；从座舱右侧看到另一架航空器时，应当() {{c1::C}}	右转避让，左转避让||上升高度；下降高度||下降高度,上升高度	3	根据CCAR91.113条规定：非水面运行的航行优先权，在同一高度上对头相遇，应当各自向右避让，并保持500米以上的间隔。在同一高度上交叉相遇，驾驶员从座舱左侧看到另一架航空器时，应当下降高度；从座舱右侧看到另一架航空器时，应当上升高度；
356	在同一跑道实施着陆进近的两架航空器，若后机宣告油量告警，管制员安排其优先着陆时，正常飞行的前机飞行人员应该（ ）。 {{c1::C}}	保持正常速度继续进近||保持大速度进近，尽快着陆，给后机让路||根据管制员的指令中止进近给后机让路	3	依据CCAR91部第91.113条规定，一架航空器得知另一架航空器紧急着陆时，应当为其让出航路。
357	进行起落航线飞行时，禁止超越同型航空器；各航空器之间的距离，一般应当保持在（  ）以上。 {{c1::C}}	3000米||2000米||1500米	3	《中华人民共和国飞行基本规则》第五十一条：进行起落航线飞行时，禁止超越同型航空器；各航空器之间的距离，一般应当保持在1500米以上。
358	进行起落航线飞行时，经空中交通管制员或者飞行指挥员许可，速度大的航空器可以在第三转弯前超越速度小的航空器，超越时应当从前航空器的（  ）侧超越，其间隔不得小于（  ）。 {{c1::A}}	外，200米||内，200米||外，300米	1	《中华人民共和国飞行基本规则》第五十一条：经空中交通管制员或者飞行指挥员许可，速度大的航空器可以在第三转弯前超越速度小的航空器，超越时应当从前航空器的外侧超越，其间隔不得小于200米。除必须立即降落的航空器外，任何航空器不得从内侧超越前航空器。
359	下列关于空中飞行优先权由大到小排列正确的是 {{c1::A}}	战斗飞行、专机和重要任务飞行、航班飞行、一般任务飞行||专机和重要任务飞行、战斗飞行、航班飞行、一般任务飞行||战斗飞行、专机和重要任务飞行、场外飞行、转场飞行	1	"组织实施飞行管制时，应当合理安排飞行次序，通常是
a. 一切飞行让战斗飞行。
b. 其他飞行让专机飞行和重要任务飞行。
c. 国内一般任务飞行让班期飞行 。
d. 训练飞行让任务飞行 。
e. 场内飞行让场外飞行 。
f. 场内、场外飞行让转场飞行。"
360	空中同时有飞机，飞艇，滑翔机飞行时，避让正确的做法是？ {{c1::C}}	滑翔机避让飞艇，飞艇避让飞机||飞机避让滑翔机，滑翔机避让飞艇||飞机避让飞艇，飞艇避让滑翔机	3	"一、在同一高度上对头相遇，应当各自向右避让，并保持500米以上的间隔。二、在同一高度上交叉相遇，驾驶员从座舱左侧看到另一架航空器时，应当下降高度；从座舱右侧看到另一架航空器时，应当上升高度；但下列情况除外：
1.有动力装置重于空气的航空器必须给飞艇、滑翔机和气球让出航路；
2.飞艇应当给滑翔机及气球让出航路；
3.滑翔机应当给气球让出航路；
4.有动力装置的航空器应当给拖曳其他航空器或物件的航空器让出航路。"
