Index	Question	Options	Answer	Answer Explanation
253	在夜间飞行时，你在同一高度观察到前方一束稳定的红光，另一架飞机的大体运动方向为 {{c1::C}}	正对前方||向右||向左	3	航行灯的颜色，一般左翼尖或靠近左翼尖处设红灯，右翼尖或靠近右翼尖处设绿灯，飞机尾部设白灯。前飞同一高度有稳定的红光，说明另一架飞机的航行方向为向左。
254	飞机类别单发级别等级的商用驾驶员执照申请人，其飞行经历应包括（  ）的特技飞行训练，  其中包括不少于左右各（）次的螺旋识别，进入和改出训练。 {{c1::C}}	10小时，3次||8小时，5次||5小时，3次	3	依据CCAR61部第61.159条规定，飞机类别单发级别等级的商用驾驶员执照申请人应当在飞机上有至少250小时的驾驶员飞行经历时间，其中包括5小时特技飞行训练，至少包括螺旋识别、进入和改出，大坡度盘旋、急盘旋下降、急上升转弯和懒8字。拟申请飞机类别商用驾驶员执照的申请人，必须接受授权教员实施的5小时特殊机动飞行训练，其中应包括不少于左右各三次的螺旋的识别、进入和改出训练。
255	飞机迫降后，幸存的机组人员应该 {{c1::B}}	寻找黑匣子并妥善保管||尽可能地保护事故现场不被破坏||切断电源，让飞机处于起飞位	2	幸存的机组人员应当保持驾驶舱操纵手柄、电门、仪表等设备处于事故后原始状态，并在救援人员到达之前尽其可能保护事故现场。
256	机长在起飞前未按照规定对飞机实施检查，局方可对其处以 {{c1::A}}	警告或者吊扣执照一至六个月||警告或者停飞一至三个月||警告并处以2000元以下罚款	1	"《中华人民共和国民用航空法》第二百零六条 有下列违法情形之一的，由国务院民用航空主管部门对民用航空器的机长给予警告或者吊扣执照一个月至六个月的处罚，情节较重的，可以给予吊销执照的处罚：
（一）机长违反本法第四十五条第一款的规定，未对民用航空器实施检查而起飞的；
（二）民用航空器违反本法第七十五条的规定，未按照空中交通管制单位指定的航路和飞行高度飞行，或者违反本法第七十九条的规定飞越城市上空的。"
257	飞机按目视飞行规则飞行，应当至少安装（ ）个空速表。 {{c1::A}}	1||2||3	1	"依据CCAR91部第91.403条规定，航空器按目视飞行规则飞行时，应当至少安装下列仪表和设备：
(1) 一个磁罗盘；
(2) 一个指示时、分、秒的准确的计时表；
(3) 一个灵敏的气压高度表；
(4) 一个空速表。"
258	驾驶员执照定期检查不合格，如果继续从事飞行活动，局方可以给予什么处罚？ {{c1::C}}	吊销执照||吊扣执照十二个月||罚款500元，情节严重的罚款1000元	3	"CCAR-61部执照申请人或持有人违反CCAR-61部第61.9、61.27、61.53、61.59 条的规定：
无必需的执照或等级进行飞行，或从事所持执照或等级权限以外的飞行，或在身体缺陷不符合体检要求而进行飞行，或所需的定期、熟练检查超过有效期进行飞行，根据《中华人民共和国民用航空法》第四十二条和第二百零五条的规定，局方责令其立即停止民用航空活动，处以500元以下罚款，对其单位处以十万元以下罚款，情节严重的，处以1000元以下罚款，对其单位处以二十万元以下罚款；构成犯罪的，依法追究刑事责任。"
259	执照持有人在执照有效期满后继续执行飞行任务，局方可对其进行（ ）处罚。 {{c1::C}}	吊销执照||暂扣执照1-12个月||罚款500元，情节严重的罚款1000元	3	依据CCAR61部L章规定，CCAR-61部执照申请人或持有人违反CCAR-61部第61.9、61.27、61.53、61.59条的规定，无必需的执照或等级进行飞行，或从事所持执照或等级权限以外的飞行，或在身体缺陷不符合体检要求而进行飞行，或所需的定期、熟练检查超过有效期进行飞行，根据《中华人民共和国民用航空法》第四十二条和第二百零五条的规定，局方责令其立即停止民用航空活动，处以500元以下罚款，对其单位处以十万元以下罚款，情节严重的，处以1000元以下罚款，对其单位处以二十万元以下罚款；构成犯罪的，依法追究刑事责任。
260	在特别繁忙机场起飞着陆，机长至少持有 {{c1::A}}	私用驾驶员执照||商用驾驶员执照||航线驾驶员执照	1	CCAR91第91.133条 ：在特别繁忙运输机场起飞、着陆和飞越的航空器机长必须至少持有私用驾驶员执照。
261	学员单飞时，能否带朋友观光？ {{c1::B}}	可以||不可以||可以，但必须经考试员同意	2	依据CCAR61部第61.107条规定，(a)学生驾驶员不得从事下列行为：(1)在载运旅客的航空器上担任机长；(2)以取酬为目的在载运货物的航空器上担任机长；(3)为获取酬金而担任航空器机长；(4)在空中或地面能见度白天小于5千米、夜间小于8千米的飞行中担任航空器机长；(5)在不能目视参照地标的飞行中担任航空器机长；(6)在违背授权教员对于该驾驶员飞行经历记录本中签注的限制的情况下担任航空器机长。
262	在商业飞行中担任机长应至少持有 {{c1::B}}	私用驾驶员执照||商用驾驶员执照||航线运输驾驶员执照	2	从事以取酬或出租为目的的商业飞行的驾驶员，以及为商业非运输运营人服务、至少持有按照CCAR-61部颁发的商用驾驶员执照。
263	以下哪个是按照CCAR61部审定颁发的执照？ {{c1::A}}	运动驾驶员执照||机务执照||签派执照	1	"根据CCAR61部第61.13条规定：对完成本规则所要求的相应训练并符合所申请执照要求的申请人颁发下列相应的执照：
(1) 学生驾驶员执照；(2) 运动驾驶员执照；(3) 私用驾驶员执照；(4) 商用驾驶员执照；(5) 多人制机组驾驶员执照；(6) 航线运输驾驶员执照。"
264	出现哪种情况可吊销驾驶执照？①执行飞行任务时，没带执照和体检合格证；②遇险时先离开；③受到酒类、麻醉剂或其他药物影响损及工作能力时仍执行飞行任务的。 {{c1::C}}	①②||①②③||②③	3	"中国民用航空法第 208 条，民用航空器的机长或者机组其他人员有下列行为之一的，由国务院民用航空主管部门给予警告或者吊扣执照一个月至六个月的处罚； 有第(二 ) 项或者第 ( 三)项所列行为的，可以给予吊销执照的处罚 ：
（一）在执行飞行任务时 , 不按照本法第四十一条的规定携带执照和体格检查合格证书的 ;（二）民用航空器遇险时,违反本法第四十八条的规定离开民用航空器的 ；（三）违反本法第七十七条第二款的规定执行飞行任务的。"
265	如果该航空器型号合格审定为不能在仪表飞行规则下运行，因此实践考试没有在仪表条件下进行 {{c1::B}}	申请人不能被颁发航线驾驶员执照||申请人只能获得带有“仅限于VFR”限制的型别等级||必须在其他通过仪表飞行规则运行合格审定的航空器上进行了相应的仪表飞行训练后，方能被颁发航线驾驶员执照	2	"CCAR-61部第61.187条 飞行技能要求
(c) 除本条(d)规定外，在航线运输驾驶员执照上增加航空器型别等级的申请人，应当符合下列规定：(3) 应当在真实或者模拟仪表条件下实施实践考试。但是如果该航空器型号合格审定为不能在仪表飞行规则下运行，因此实践考试没有在仪表条件下进行，则该申请人只能获得带有“仅限于VFR”限制的型别等级。"
266	飞行技术由（ ）审查 {{c1::A}}	民航局飞标处||国家航空主管部门||民航局地区空管局	1	"根据CCAR61第 61.5  条 规定：
(a)民航局飞行标准职能部门统一管理民用航空器驾驶员和地面教员合格
审定工作，负责全国民用航空器驾驶员和地面教员的执照和等级的颁发与管理工作。
(b) 地区管理局及其派出机构的飞行标准职能部门根据民航局飞行标准职
能部门的规定，具体负责本地区民用航空器驾驶员和地面教员执照和等级的颁发与管理工作。"
267	在中国进行国籍登记的航空器上担任飞行机组必需成员的驾驶员，必须携带 {{c1::A}}	驾驶员执照和体检合格证||飞行记录本||航空器适航证	1	"CCAR-61部第61.9条 执照、合格证和等级的要求：
(a) 驾驶员执照： (1) 在中国进行国籍登记（以下简称为“登记”）的航空器上担任飞行机组必需成员的驾驶员，应当持有按本规则颁发或认可的有效驾驶员执照，并且在行使相应权利时随身携带该执照。当中国登记的航空器在外国境内运行时，可以使用该航空器运行所在国颁发或认可的有效驾驶员执照；
(b) 体检合格证： (1) 持有按本规则颁发或认可的执照担任航空器飞行机组必需成员的驾驶员，应当持有按中国民用航空规章《民用航空人员体检合格证管理规则》（CCAR-67FS）颁发或认可的有效体检合格证，并且在行使驾驶员执照上的权利时随身携带该合格证；"
268	持有私用驾驶员执照能否在在仪表飞行规则(IFR) 条件下担任航空器机长？ {{c1::B}}	可以，需经管制部门批准||可以，但需具有适合于所飞航空器的类别、级别、型别（ 如适用） 和仪表等级||经运营人批准可以担任机长	2	"在仪表飞行规则(IFR) 条件下或在低于目视飞行规则(VFR)规定的最低标准的气象条件下担任航空器的机长，应当符合下列要求之一：
1.持有私用或商用驾驶员执照，并具有适合于所飞航空器的类别、级别、型别（ 如适用） 和仪表等级；
2.持有多人制机组驾驶员执照或航线运输驾驶员执照，并具有适合于所飞航空器的类别、级别和型别等级（ 如适用） ；
3.对于滑翔机机长，持有附带滑翔机类别等级和飞机仪表等级的驾驶员执照。"
269	按仪表飞行规则飞行，驾驶员应至少持有 {{c1::B}}	I级体检合格证||II级体检合格证||运动类体检合格证	2	"仪表等级：
在仪表飞行规则（IFR）条件下或在低于目视飞行规则（VFR）规定的最低标准的气象条件下担任航空器的机长，应当符合下列要求之一：
(1) 持有私用或商用驾驶员执照，并具有适合于所飞航空器的类别、级别、型别（如适用）和仪表等级；
(2) 持有多人制机组驾驶员执照或航线运输驾驶员执照，并具有适合于所飞航空器的类别、级别和型别等级（如适用）；
(3) 对于滑翔机机长，持有附带滑翔机类别等级和飞机仪表等级的驾驶员执照。"
270	飞行员体检合格证到期了 {{c1::C}}	不能从事公共航空运输飞行，可从事通航飞行||可以进行公共航空运输，但是不能进行夜间飞行||不得从事任何飞行活动	3	依据CCAR61.9条规定，持有按CCAR—61部颁发或认可的执照担任航空器飞行机组必需成员的驾驶员，必须持有按中国民用航空规章《民用航空人员体检合格证管理规则》（CCAR—67FS）颁发或认可的有效体检合格证，并且在行使驾驶员执照上的权利时随身携带该合格证。
271	含有仪表等级签注的私照过期后(  ) {{c1::B}}	无影响||不能再执行私照权利||可以执行除了仪表飞行之外的权利	2	依据CCAR61部第61.9条规定，(1) 在中国进行国籍登记（以下简称为“登记”）的航空器上担任飞行机组必需成员的驾驶员，应当持有按本规则颁发或认可的有效驾驶员执照，并且在行使相应权利时随身携带该执照。当中国登记的航空器在外国境内运行时，可以使用该航空器运行所在国颁发或认可的有效驾驶员执照； (2) 在中国境内运行的外国登记的航空器上担任飞行机组必需成员的驾驶员，应当持有按本规则颁发或认可的有效驾驶员执照，或持有由航空器登记国颁发或认可的有效驾驶员执照，并且在行使相应权利时随身携带该执照。
272	要在仪表条件下执行飞行任务，下列哪类驾驶员需要申请仪表等级？ {{c1::C}}	航线运输驾驶员执照持有人||多人制驾驶员执照持有人||私用驾驶员执照持有人	3	"在仪表飞行规则(IFR) 条件下或在低于目视飞行规则(VFR)规定的最低标准的气象条件下担任航空器的机长，应当符合下列要求之一：
1.持有私用或商用驾驶员执照，并具有适合于所飞航空器的类别、级别、型别（ 如适用） 和仪表等级；
2.持有多人制机组驾驶员执照或航线运输驾驶员执照，并具有适合于所飞航空器的类别、级别和型别等级（ 如适用） ；
3.对于滑翔机机长，持有附带滑翔机类别等级和飞机仪表等级的驾驶员执照。"
273	带有飞机类别等级的商用驾驶员执照持有人，如果未持有同一类别和级别的仪表等级，飞行中的限制有 {{c1::C}}	不能进行夜间飞行||仅能进行50海里以内的飞行||禁止在飞机转场飞行中为获取酬金而载运旅客	3	依据CCAR61部第61.173条规定，带有飞机类别等级的商用驾驶员执照持有人如未持有同一类别和级别的仪表等级，局方将在其执照上签注“禁止在飞机转场飞行中为获取酬金而载运旅客”。当该执照持有人满足了本规则第61.83条与其商用驾驶员执照为同一类别和级别的仪表等级要求时，局方可以撤销这一限制。
274	飞行员年满（）周岁可以申请仪表等级？ {{c1::A}}	17||18||21	1	私用驾驶员执照申请人需年满17周岁，私用和商用驾驶员执照可签注仪表等级，所以，飞行员年满17周岁可申请仪表等级。
275	各类执照的年龄限制分别是多少？ {{c1::B}}	学生16周岁，运动和商用18周岁，多人制和航线21周岁||学生16周岁，运动17周岁，商用和多人制18周岁，航线21周岁||学生和运动16周岁，商用和多人制18周岁，航线21周岁	2	依据CCAR61部规定，驾驶员执照的年龄限制为：学生驾驶员执照16周岁，运动驾驶员执照17周岁，商用驾驶员执照和多人制机组驾驶员执照18周岁，航线运输驾驶员执照21周岁。
276	学生驾驶员执照申请人最低年龄限制是 {{c1::A}}	16周岁||17周岁||18周岁	1	
277	局方对飞行执照持有人的年龄有没有限制？ {{c1::A}}	有，有最低年龄限制，没有最高年龄限制||有，最低年龄为16岁，最高年龄为60岁||没有	1	根据CCAR-61部规定，私用驾驶员执照申请人需年满17周岁，商用驾驶员执照申请人需年满18周岁，航线运输驾驶员执照申请人需年满21周岁。
278	"依据CCAR61部，局方可以为以下哪些申请人颁发有效期不超过 120 天的驾驶员临时执照
①已经审定合格的执照申请人，在等待颁发执照期间
②在执照上更改姓名的申请人，在等待更改执照期间
③因执照遗失或损坏而申请补发执照的申请人，在等待补发执照期间 {{c1::C}}"	①||①②||①②③	3	"CCAR-61部第61.19条 临时执照：
(a) 局方可以为下列申请人颁发有效期不超过120天的驾驶员临时执照，临时执照在有效期内具有和正式执照同等的权利和责任：(1) 已经审定合格的执照申请人，在等待颁发执照期间；(2) 在执照上更改姓名的申请人，在等待更改执照期间；(3) 因执照遗失或损坏而申请补发执照的申请人，在等待补发执照期间。"
279	关于临时执照说法错误的是？ {{c1::B}}	临时执照有效期为120天||正式执照颁发后，正式执照和临时执照在有效期内可以一起使用||临时执照上签注的日期期满时，临时执照失效	2	局方可以为符合条件的申请人颁发有效期不超过120 天的驾驶员临时执照， 临时执照在有效期内具有和正式执照同等的权利和责任：在出现下列情况之一时， 颁发的临时执照失效：1. 临时执照上签注的日期期满；2. 收到所申请的执照；3. 收到撤销临时执照的通知。
280	一名飞行员在2010年取得商照，其在2014年是否可以飞行？ {{c1::C}}	有体检合格证就可以在实施取酬运行的航空器上担当机长||不能飞，已经过期了||未有安全检查问题，熟练检查在有效期，并且持有有效的体检合格证，就可以参与取酬运输	3	
281	一名飞行员私照(附带仪表等级)过期后，那么他 {{c1::A}}	不得继续行使私照所赋予的权利||可以继续飞行120天||除仪表等级外,私照权利还在	1	依据CCAR61部第61.21条规定，执照持有人在执照有效期满后不得继续行使该执照所赋予的权利。
282	依据CCAR61部，学生驾驶员执照在颁发月份之后第（  ）个日历月结束时有效期满。 {{c1::C}}	12||18||24	3	详见CCAR-61部第61.21条执照的有效期（b）：学生驾驶员执照在颁发月份之后第24个日历月结束时有效期满。
283	学生驾驶员执照在3月10日生效的，有效期可以到 {{c1::B}}	第四年的3月31日||第三年的3月31日||永久有效	2	详见CCAR-61部第61.21条：执照的有效期（b）：学生驾驶员执照在颁发月份之后第24个日历月结束时有效期满。
284	私用、商用、航线运输驾驶员执照的有效期为 {{c1::C}}	2年||10年||6年	3	《民用航空器驾驶员和地面教员合格审定规则》第61.21条 执照的有效期(c) 除学生驾驶员执照外，按本规则颁发的其他驾驶员执照有效期限为六年。
285	担任何种航空器的机长应当持有适合该航空器的型别等级？ {{c1::A}}	涡轮喷气动力的飞机||审定为最大起飞全重3180千克以下的倾转旋翼机||审定为最大起飞全重3180千克以上的飞机和直升机	1	"担任下列航空器的机长应当持有适合该航空器的型别等级：
1.审定为最大起飞全重在5700 千克以上的飞机；
2. 审定为最大起飞全重在3180千克以上的直升机和倾转旋翼机；
3.涡轮喷气动力的飞机；
4.局方通过型号合格审定程序确定需要型别等级的其他航空器。"
286	某飞行员执照上签注了单发陆地的级别等级，其能否驾驶水上飞机？ {{c1::B}}	能||不能，需增加单发水上级别||不能，需重新考取执照并签注单发水上级别	2	"CCAR-61部第61.27条 航空器等级限制和附加训练要求
(c) 类别、级别和型别等级的要求：(3) 持有飞机类别单发陆地或多发陆地级别等级的驾驶员可以行使附带陆地等级的初级飞机执照所赋予的权利；持有飞机类别单发水上或多发水上级别等级的驾驶员可以行使附带水上等级的初级飞机执照所赋予的权利；持有飞艇类别等级的驾驶员可以行使附带小型飞艇等级的运动驾驶员执照所赋予的权利。"
287	下列陈述中哪一种是指航空器的“类别等级” {{c1::B}}	运输、普通、通用和特殊||飞机、 直升机、飞艇、倾转旋翼机||单发陆地、多发陆地、单发海上、多发海上	2	"CCAR-61部第61.13条 按本规则颁发的执照和等级
(b) 对完成本规则所要求的相应训练并符合所申请等级要求的申请人，在其私用驾驶员执照、商用驾驶员执照和航线运输驾驶员执照上签注下列相应的等级： (1) 航空器类别等级： (i) 飞机； (ii) 直升机； (iii) 飞艇； (iv) 倾转旋翼机。"
288	下列陈述中哪一种是指飞机的“级别等级” {{c1::C}}	运输、普通、通用和特殊||飞机、旋翼机、滑翔机和轻于空气的航空器||单发陆地、多发陆地、单发水上、多发水上	3	"CCAR-61部第61.13条 按本规则颁发的执照和等级：
(b) 对完成本规则所要求的相应训练并符合所申请等级要求的申请人，在其私用驾驶员执照、商用驾驶员执照和航线运输驾驶员执照上签注下列相应的等级：
(2) 航空器级别等级： (i) 飞机级别等级： (A) 单发陆地； (B) 多发陆地； (C) 单发水上； (D) 多发水上。"
289	"担任下列航空器的机长必须持有适合该航空器的型别等级
①审定为最大起飞全重在5700千克以上的飞机
②涡轮喷气动力飞机
③审定为最大起飞全重在3,180千克以上的直升机 {{c1::C}}"	①②||②③||①②③	3	"根据CCAR61部第61.13条规定：对完成本规则所要求的相应训练并符合所申请等级要求的申请人，在其私用驾驶员执照、商用驾驶员执照和航线运输驾驶员执照上签注下列相应的等级：
航空器型别等级：
(i) 审定为最大起飞全重在 5,700 千克以上的飞机；
(ii) 审定为最大起飞全重在 3,180 千克以上的直升机和倾转旋翼机；
(iii) 涡轮喷气动力的飞机；
(iv) 局方通过型号合格审定程序确定需要型别等级的其他航空器。"
290	飞行员执照持有人在驾驶下列哪种航空器时，必须签注相应的型别等级 {{c1::A}}	最大起飞全重低于5700千克的涡轮喷气动力的飞机||最大起飞全重低于5700千克的自转旋翼机||最大起飞全重低于5700千克的涡桨动力的飞机	1	"CCAR- 61部第61.27条规定，担任下列航空器的机长应当持有适合该航空器的型别等级：
(1) 审定为最大起飞全重在 5,700 千克以上的飞机；
(2) 审定为最大起飞全重在 3,180 千克以上的直升机和倾转旋翼机；
(3) 涡轮喷气动力的飞机；
(4) 局方通过型号合格审定程序确定需要型别等级的其他航空器。"
291	下列哪个执照不需要申请签注仪表等级？ {{c1::C}}	私照||商照||航线	3	依据CCAR61部第61.197条规定，航线运输驾驶员可以行使相应的私用和商用驾驶员执照以及仪表等级的权利。
292	CCAR-61.27条的等级限制不适用于下列哪些人员？ {{c1::A}}	学生驾驶员执照持有人||私用驾驶员执照持有人||商用驾驶员执照持有人	1	"CCAR-61.27条的等级限制不适用于下列人员：
1.学生驾驶员执照的持有人；
2.在航空器取得型号合格证之前，按试验或特许飞行证实施飞行期间，操作该航空器的驾驶员执照持有人；
3.正在接受局方实践考试的申请人。"
293	驾驶高空运行的增压飞机需要进行哪些附加训练？ {{c1::C}}	地面训练||飞行训练||地面和飞行训练	3	"驾驶高空运行的增压飞机所要求的附加训练：
1. 在实用升限或最大使用高度（以低者为准）高于平均海平面（MSL）7600米（25000 英尺）的增压飞机上担任机组成员的驾驶员，应当完成本款规定的地面和飞行训练，并且由授权教员在其飞行经历记录本或训练记录上签字，证明其已经完成了附加训练。这些训练包括：
2. 驾驶员提供文件证明，其在增压飞机或者在能代表增压飞机的经批准的飞行模拟机或飞行训练器上，完成了下列检查之一，则不必进行CCAR-61.27条（d）（1）要求的训练：
（1） 完成了由军方执行的机长检查；
（2） 按CCAR-121完成了机长或副驾驶熟练检查。"
294	在实用升限或最大使用高度（以低者为准）高于平均海平面（  ）的增压飞机上担任机长的驾驶员，必须完成CCAR61规定的地面和飞行训练。 {{c1::C}}	4000米||6700米||7600米	3	CCAR-61部第61.27条 航空器等级限制和附加训练要求：(d) 驾驶高空运行的增压飞机所要求的附加训练： (1) 在实用升限或最大使用高度（以低者为准）高于平均海平面（MSL）7,600米（25,000英尺）的增压飞机上担任机组成员的驾驶员，应当完成本款规定的地面和飞行训练，并且由授权教员在其飞行经历记录本或训练记录上签字，证明其已经完成了附加训练。
295	在具有可收放起落架、襟翼和可变距螺旋桨的飞机上担任机长，驾驶员应 {{c1::B}}	有授权教员带飞||有授权教员提供地面和飞行训练并在其飞行经历记录本上签字||有局方的文件证明	2	"CCAR-61部第61.27条 航空器等级限制和附加训练要求
(f) 驾驶复杂飞机所要求的附加训练： 在复杂飞机上担任机长的驾驶员，应当在复杂飞机上或者在代表复杂飞机的飞行模拟机或飞行训练器上，得到授权教员提供的地面和飞行训练，该教员认为其已经熟悉该飞机的系统和操作，并在飞行经历记录本上作出训练记录和证明其合格于驾驶复杂飞机的签字。"
296	按照CCAR61部的规定，商业运行中驾驶员熟练检查的期限是什么？ {{c1::A}}	12个月||6个月||24个月	1	对于商业运行，担任机长或者在型号合格审定要求配备一名以上驾驶员的航空器上担任副驾驶的驾驶员，应当针对所飞航空器的类别、级别和型别等级（如适用），在前12个日历月内完成熟练检查。熟练检查由考试员在航空器或相应的飞行模拟机上实施。
297	某飞行员熟练检查到期时间是2010年5月，在哪个日期内完成检查都认为是在5月完成的？ {{c1::B}}	2010年3-4月||2010年4-6月||2010年6-7月	2	驾驶员执照持有人在规定到期的那个月之前或之后一个日历月内完成了熟练检查，都认为是在到期的那个月完成的。
298	对私用、商用和航线运输驾驶员执照持有人的定期检查期限为 {{c1::A}}	前24个日历月||前12个日历月||前6个日历月	1	"CCAR-61部第61.57条 定期检查
(a) 除学生驾驶员执照外，按本规则颁发的驾驶员执照的持有人，应当在行使权利前24个日历月内针对其取得的每个航空器类别、级别和型别等级（如适用）通过由考试员实施的定期检查，并在其执照记录栏中签注，否则不得行使执照上相应等级的权利。"
299	由于天气等原因，实践考试中断的，申请人可以在（）天之内申请剩下的实践考试，并出示中断考试证明。 {{c1::B}}	30||60||90	2	"由于恶劣的天气条件、航空器适航性或其他影响飞行安全的情况发生时，考试员或者申请人可以随时中断考试。如果实践考试中断，在符合下列规定时，局方可以承认申请人已经完成并合格的操作：
（1）申请人在中断实践考试后60 天内通过剩下的实践考试；
（2）申请人在继续考试时应当出示中断考试证明。"
300	对于商业飞行，熟练检查不合格的驾驶员应当（）方可担任机长？ {{c1::C}}	按照规定进行附加训练，在规定期限内申请补考并通过||按照规定进行附加训练，有授权教员签字可申请补考并通过||需要重新通过航空器等级实践考试	3	根据CCAR61.59规定：对于商业运行， 在规定的期限内未进行熟练检查或检查不合格的驾驶员， 只有重新通过相应航空器等级的实践考试， 方可担任机长或在型号合格审定要求配备一名以上驾驶员的航空器上担任副驾驶。
301	对私用、商用和航线运输驾驶员执照持有人的定期检查考试由两部分组成 {{c1::A}}	理论考试和飞行考试||笔试和飞行考试||口试和模拟机考试	1	第61.57条定期检查：(b)定期检查必须包括至少1小时的理论检查和至少1小时的飞行检查，理论检查可以采用笔试或者口试的方式；飞行检查由考试员在航空器或者相应的飞行模拟机上实施。
302	除经局方批准外，按照CCAR-61部取得的飞机驾驶员执照持有人在使用英语通信前，应 获得怎样的资质？ {{c1::A}}	具有英语语言能力4级或4级以上的等级签注||通过局方组织或认可的英语语言能力3级或3级以上测试的||通过英语语言能力6级及以上等级测试	1	除经局方批准外，按照CCAR-61部取得的飞机、直升机、飞艇和倾转旋翼机驾驶员执照持有人在使用英语通信前，其执照上应当具有英语语言能力4级或4级以上的等级签注。对于执照上签注的英语语言能力低于6级的，还应当定期通过英语语言能力等级测试。
303	2008年3月4日以前颁发的执照上已取得英语无线电陆空通信签注的，等同于英语语言能力（）级。 {{c1::A}}	3||4||6	1	在2008年3月4日以前颁发的执照上已取得英语无线电陆空通信签注的，等同于英语语言能力３级。
304	2014年08月31日获得执照的中国籍驾驶员，其汉语语言能力相当于？ {{c1::B}}	汉语语言能力四级以上||汉语语言能力六级||需要通过局方组织的汉语语言能力考试，获得相应等级	2	根据CCAR 61.29 条规定：按照CCAR61部取得驾驶员执照的人员通过了局方组织或认可的汉语语言能力4级或4级以上测试的，在执照上签注相应的等级，方可在使用汉语进行通信的飞行中进行无线电陆空通信。2015年12月31日之前已获得执照的中国籍驾驶员，等同于获得汉语语言能力6级。
305	英语语言能力签注为（）的驾驶员，不需要定期参加英语语言能力测试？ {{c1::C}}	四级以上||五级||六级	3	根据CCAR 61.29 条规定：除经局方批准外，按照本规则取得的飞机、直升机、飞艇和倾转旋翼机驾驶员执照持有人在使用英语通信前，其执照上应当具有英语语言能力 4 级或 4级以上的等级签注。对于执照上签注的英语语言能力低于 6 级的，还应当定期通过英语语言能力等级测试。
306	带有“禁止夜间飞行”限制的驾驶员执照持有人，能否在从事公共航空运输的航空器上 担任驾驶员？ {{c1::B}}	可以||不可以||经过管制员批准后可以	2	"一、对于不满足本章夜间飞行训练要求的申请人可为其颁发带有“禁止夜间飞行”限制的驾驶员执照。
二、带有“禁止夜间飞行”限制的驾驶员执照持有人，不得在从事公共航空运输的航空器上担任驾驶员。
三、当上述执照持有人完成了CCAR-61部所要求的相应的夜间飞行训练，并向考试员出示授权教员签注的飞行经历记录或训练记录，证明其完成了要求的夜间飞行训练并经考试员考试合格时，局方可撤销签注在该执照上的“禁止夜间飞行”限制。"
307	带有“禁止夜间飞行”限制的驾驶员执照持有人在公务机上（） {{c1::C}}	只能担任机长不能担任副驾驶||不可以担任机长可以担任副驾驶||不可以担任驾驶员	3	带有“禁止夜间飞行”限制的驾驶员执照持有人，不得在从事公共航空运输的航空器上担任驾驶员。
308	对于不满足夜间飞行训练要求的驾驶员执照持有人，不得(  ) {{c1::B}}	在目视条件下担任领航员||在从事公共航空运输的航空器上担任驾驶员||在从事公共航空运输的航空器上担任机长	2	带有“禁止夜间飞行”限制的驾驶员执照持有人，不得在从事公共航空运输的航空器上担任驾驶员。
309	执照上带有“禁止夜间飞行”限制，应当满足什么条件，局方可撤销该限制？ {{c1::A}}	完成夜间飞行训练并经过考试员考试合格。||完成夜间飞行训练并通过熟练检查||在定期检查中通过关于夜间飞行的检查内容	1	依据CCAR61.171规定，一、对于不满足本章夜间飞行训练要求的申请人可为其颁发带有“禁止夜间飞行”限制的驾驶员执照。二、带有“禁止夜间飞行”限制的驾驶员执照持有人，不得在从事公共航空运输的航空器上担任驾驶员。三、当上述执照持有人完成了CCAR-61部所要求的相应的夜间飞行训练，并向考试员出示授权教员签注的飞行经历记录或训练记录，证明其完成了要求的夜间飞行训练并经考试员考试合格时，局方可撤销签注在该执照上的“禁止夜间飞行”限制。
310	拒绝接受酒精测试或拒绝将测试结果提供给局方的行为将受到怎样的处罚？ {{c1::A}}	停止当日飞行运行活动，并移送公安机关进行处理||暂扣执照1至6个月||吊销执照	1	对于违反CCAR61.17条规定拒绝、阻碍接受酒精、药物检验或提供检验结果的本规则执照持有人，责令该员立体停止当日飞行运行活动，并移送公安机关进行处理。
311	一名飞行员在飞行前8小时内饮酒，但是飞行前检测酒精含量未达到0.04%，该飞行员 {{c1::B}}	可以担任机长||不可担任机组人员||仅可担任副驾驶	2	CCAR-61部第61.15条 涉及酒精或者药物的违禁行为：驾驶员执照持有人在饮用任何含酒精饮料之后的8小时之内或处在酒精作用之下，血液中酒精含量等于或者大于0.04％，或受到任何药物影响损及工作能力时，不得担任机组成员。
312	某驾驶员吃兴奋剂后飞行，被查出后，将受到什么处罚？ {{c1::C}}	警告，吊销执照一至三个月||进行刑事处罚||吊销执照	3	《中华人民共和国民用航空法》第二百零八条：民用航空器的机长或者机组其他人员有下列行为之一的，由国务院民用航空主管部门给予警告或者吊扣执照一个月至六个月的处罚；有第（二）项或者第（三）项所列行为的，可以给予吊销执照的处罚： （一）在执行飞行任务时，不按照本法第四十一条的规定携带执照和体格检查合格证书的； （二）民用航空器遇险时，违反本法第四十八条的规定离开民用航空器的； （三）违反本法第七十七条第二款的规定执行飞行任务的。 第七十七条：民用航空器机组人员受到酒类饮料、麻醉剂或者其他药物的影响，损及工作能力的，不得执行飞行任务。
