Index	Question	Options	Answer	Answer Explanation
154	操纵混合比的主要目的是 {{c1::B}}	增加进入发动机的空气量||调节燃油量，以获得合适的油/气混合比||当飞机下降时，减小供油量	2	飞行员须通过驾驶舱内的“混合比控制杆”减少进入喉管的燃油量，使进入燃烧室的混合气具有合适的油/气混合比。
155	在巡航过程中，可参考什么仪表来准确调节混合比以获得更好的燃油经济性？ {{c1::C}}	燃油流量表||在一定高度上，发动机的转速表||发动机的排气温度表	3	在实际飞行中，通常参照排气温度表来确定发动机的混合比变化，进而确定发动机的最经济状态和最佳功率状态。
156	对于航空活塞式发动机来说，驾驶员前推油门杆瞬间，则 {{c1::C}}	气缸中的油量增加||气缸中的油量和空气量增加||气缸中的空气量增加	3	油门杆控制进入发动机的空气量。前推油门杆，节气门开度增大，进入发动机的空气量增大，发动机功率随之增大，后收油门杆，节气门开度减小，进入发动机的空气量减小，发动机功率随之减小。但是需要注意，收光油门时节气门无法完全关闭，仍然有少量空气进入发动机，发动机以慢车状态工作。
157	装备定距螺旋桨的活塞发动机飞机，通常用来反映功率的仪表是 {{c1::B}}	进气压力表||转速表||燃油流量表	2	装备有定距螺旋桨的发动机，功率指示常用转速表。
158	在装备恒速螺旋桨的活塞发动机上，首先表明汽化器结冰的现象是 {{c1::A}}	进气压力下降||发动机转速下降||发动机工作不稳定，接着转速下降	1	对于装有恒速螺旋桨的发动机，文氏管结冰时，进气压力将会降低；对于装有定距螺旋桨的发动机，文氏管结冰时，首先是发动机转速将会降低，紧接着是发动机工作不稳定。
159	在活塞发动机起动之前，进气压力表通常指示在29英寸汞柱，这是因为 {{c1::C}}	表的指针卡在此位上||油门关断，进气管道内有高压||进气管道内压力和大气压力相等	3	标准海平面气压为1013hPa，760mmHg或29.92inHg。进气压力表指示29英寸汞柱，表明进气管道内压力和大气压力相等。
160	在下列参数中，影响涡桨发动机工作寿命的主要是 {{c1::A}}	发动机的排气温度||发动机的滑油温度||发动机的转速	1	排气温度的高低不仅可以反映涡桨发动机的性能，而且影响涡桨发动机的工作寿命。
161	四行程活塞发动机输出功率的行程是 {{c1::B}}	压缩行程||膨胀行程||排气行程	2	膨胀行程又称为“做功行程”，开始于油气混合气被点燃，燃料燃烧释放热能使气缸内压力剧增，迫使活塞离开气缸头向下运动，输出功率使曲轴旋转。
162	下列航空燃气涡轮发动机的主要部件中，出口温度最高的部件是？ {{c1::B}}	涡轮||燃烧室||压气机	2	"涡轮式发动机的五大基本组成部件,进气道、压气机、燃烧室、涡轮和喷管。
1.进气道将足够的空气量，以最小的流动损失顺利地引入压气机，当飞行速度大于压气机进口处的气流速度时，可以通过冲压压缩空气，提高空气的压力；
2.压气机通过高速旋转的叶片对空气作功，压缩空气，提高空气的压力；3.在燃烧室，高压空气和燃油混合，燃烧，将化学能转变为热能,形成高温高压的燃气；4.涡轮：高温高压的燃气在涡轮内膨胀，向外输出功，去带动压气机和其它附件；5.喷管：燃气继续膨胀，加速，提高燃气的速度，产生推力。在整个过程，温度最高的在燃烧室，所以出口温度最高的部件为燃烧室。"
163	高涵道比涡扇发动机产生最大正推力的部件是 {{c1::C}}	尾喷管||涡轮||风扇	3	对高涵道涡扇发动机而言，风扇是发动机产生正推力的主要部件，风扇的工作性能直接影响发动机的推力输出。
164	下列航空燃气涡轮发动机的主要部件中，处在高温高速旋转工 作条件下的部件是 {{c1::C}}	压气机||燃烧室||涡轮	3	"涡轮式发动机的五大基本组成部件
（1）进气道：将足够的空气量，以最小的流动损失顺利地引入压气机；当飞行速度大于压气机进口处的气流速度时，可以通过冲压压缩空气，提高空气的压力。
（2）压气机：通过高速旋转的叶片对空气作功，压缩空气，提高空气的压力。
（3）燃烧室：高压空气和燃油混合，燃烧，将化学能转变为热能，形成高温高压的燃气。
（4）涡轮：高温高压的燃气在涡轮内膨胀，向外输出功，去带动压气机和其它附件。
（5）喷管：燃气继续膨胀，加速，提高燃气的速度，产生推力。"
165	涡轮式发动机的反推是如何实现的？ {{c1::C}}	改变发动机的转动方向||改变发动机的进、排气方向||改变发动机的喷气方向	3	反推装置的原理是改变喷气的方向，通过向前喷射高速气流，产生反推力，达到使飞机减速的目的。
166	着陆时，反推力随着飞机速度的降低应 {{c1::B}}	增大||减小||不变	2	反推装置的原理是改变喷气的方向，通过向斜前方喷射高速气流，产生反推力，达到使飞机减速的目的。反推用于着陆或中断起飞减速，当滑跑速度降低到特定值时，应减小或停止使用反推，以免造成不良后果。空中严禁使用或尝试使用反推。
167	活塞发动机在慢车状态下工作时间过长，易带来的主要危害是 {{c1::A}}	电嘴挂油积炭||滑油消耗量过大||气缸头温度过高	1	慢车工作状态是发动机稳定，连续工作的最小转速工作状态。此时，发动机油门位于最后，发动机的功率为额定功率的7%左右，发动机转速为最小转速。慢车状态用于飞机着陆，快速下降，地面滑行等。发动机在慢车状态工作时，混合气较为富油，发动机温度较低，电嘴容易积碳；同时发动机工作的稳定性较差。所以，应尽可能缩短慢车状态使用时间。
168	关于辅助动力装置，以下说法正确的是 {{c1::B}}	APU只能在空中为飞机提供气源||APU可以在地面和低空为飞机提供气源||APU只能在地面为飞机提供气源	2	辅助动力装置（APU）是装在飞机上的一套小型动力装置。其功用是在地面或低空为飞机提供电源和气源；必要时，辅助动力装置可作为应急能源，为飞机提供电源和气源（超过一定高度后，仅能提供电源）。
169	磁电机开关关闭后，发动机继续运转的可能原因是 {{c1::C}}	磁电机定时错误||进气管道有裂纹||磁电机开关接地线断开	3	若接地线没有接地，当磁电机开关置于“断开”位时，发动机不会停止工作，这说明磁电机开关不能有效地控制磁电机的工作。
170	发动机排气温度测量的是 {{c1::C}}	发动机混合气体温度||发动机汽缸头温度||发动机汽缸排出的废气温度	3	发动机汽缸头温度是指发动机某汽缸内的平均温度，用CHT表示，发动机排气温度是发动机汽缸排出的废气的温度，用EGT表示。在实际飞行中，通常参照排气温度的变化来确定发动机的最佳经济状态和最佳功率状态。
171	飞机使用中特别强调防止油箱通气管堵塞，主要因为其堵塞时 {{c1::C}}	影响燃油汽化||无法加油||影响空中供油	3	油箱通气的目的是防止加油时油箱内产生过大的正压，在飞行中给油面提供冲压空气压力，防止因耗油产生负压，保证顺利加油和向发动机供油。通气还可以排出油箱内的燃油蒸汽，防止形成爆燃条件。
172	活塞发动机粗猛加油门容易导致发动机 {{c1::C}}	无影响||过富油工作||过贫油工作	3	飞行中，若增大功率时加油门过猛，此时节气门迅速打开，空气量骤然增大，而燃油量因系统惯性使其增大滞后，容易造成暂时的混合气过贫油。所以增加功率不要加油门过猛， 防止出现过贫油。
173	除增加安全因素外，双磁电机点火系统还能提供 {{c1::C}}	较长的电嘴使用寿命||较短的发动机暖机时间||较好的燃油燃烧	3	双磁电机点火系统可增加安全因素，还可提供较好的燃油燃烧。在双磁电机工作时，即使有个别的电嘴不工作，只要其他电嘴工作良好，仍可维持正常燃烧。
174	装备航空活塞发动机的飞机停车后，磁电机开关必须在 {{c1::B}}	右磁或左磁位||关断位||双磁电机位	2	
175	发动机过贫油燃烧的现象是 {{c1::B}}	排气管冒黑烟和“放炮”||排气管口冒出脉动的淡红（黄）色火舌||气缸内部积碳	2	过贫油燃烧时的现象和危害：①发动机功率减小，经济性变差；②汽缸头温度降低；③发动机振动；④排气管发出短促而尖锐的声音，如果在夜间，还可看到在排气管口冒出脉动的淡红色（或淡黄色）的火舌；⑤汽化器回火
176	发动机过富油燃烧的现象是 {{c1::C}}	排气管口冒出脉动的淡红（黄）色火舌||汽化器回火||排气管冒黑烟和“放炮”，气缸内部积碳	3	过富油燃烧的现象：①气缸内部积碳；②排气管冒黑烟和“放炮”
177	航空活塞发动机滑油系统的主要作用是 {{c1::C}}	润滑、散热||润滑，变距||润滑、散热、变距	3	航空活塞式动力装置滑油系统的功用就是把足够的粘度适当的清洁滑油，循环不息地输送至各摩擦面上，使发动机机件得到良好的润滑和冷却，以减小发动机的摩擦功率消耗、减轻机件的磨损和避免机件过热，提高发动机的功率，延长发动机的使用寿命并保证发动机的正常工作。此外输送至机件的滑油还能防止机件锈蚀，还能提高涨圈与气缸内壁之间的气密性，改善发动机的工作效率。对有的航空活塞式动力装置，滑油还用来进行螺旋桨变距。
178	装备活塞发动机的飞机在飞行前检查滑油量时，发现滑油消耗异常变大，最有可能的原因是 {{c1::A}}	气缸壁和活塞涨圈磨损严重||发动机温度过高||滑油太脏，没有定期清洗或更换油滤	1	发动机在一段时间内正常稳定的工作过程中，滑油消耗率基本稳定。如果发现滑油消耗量突然变大，则应仔细检查发动机或滑油系统是否有泄露或严重磨损。
179	活塞发动机过热易出现在下列哪种过程中？ {{c1::A}}	长时间爬升||巡航||下降	1	在长时间爬升过程中易造成发动机温度过高。
180	为获得最大的发动机功率和产生最大的螺旋桨拉力，恒速螺旋桨的桨叶角和转速应调到什么状态？ {{c1::C}}	大桨叶角和低转速||大桨叶角和高转速||小桨叶角和高转速	3	由于功率等于扭矩乘以转速。功率越大产生的螺旋桨拉力也越大，要使功率最大，尽可能的将扭矩和转速增大。所以应将螺旋桨调到高转速状态，同时，当旋转力矩大于阻力力矩时，螺旋桨转速上升；而当螺旋桨桨叶迎角改变后，螺旋桨的阻力力矩也相应改变：桨叶迎角增加，螺旋桨的阻力力矩增加；桨叶迎角减小，螺旋桨的阻力力矩减小。所以应将螺旋桨桨叶角调到小桨叶角状态。降低阻力力矩，使转速增加。发动机功率增加
181	装备恒速螺旋桨的活塞发动机飞机在长时间下降或冬季飞行中，有时要来回活动变距杆，其主要目的是 {{c1::B}}	调整发动机的转速||防止变距缸筒中的滑油冻结||防止混合气过富油	2	变距杆除了配合油门杆改变和设置发动机的功率及状态外，还有一些特殊的用途。如，在寒冷的天气条件或长时间下降过程中，为了防止变距杆筒内的滑油冻结，可来回活动几下变距杆。当滑油压力异常降低而滑油温度正常时，若变距杆可正常控制转速，则表明压力表故障；如变距杆不能正常控制转速，则说明滑油系统有故障。
182	对恒速螺旋桨活塞发动机，在设置好巡航功率后，若后收油门杆，将使 {{c1::B}}	进气压力下降，转速下降||进气压力下降，转速不变||进气压力下降，转速增加	2	对于恒速螺旋桨飞机，油门杆主要控制进气压力，前推油门杆进气压力增加，后收油门杆进气压力减小。变距杆主要控制发动机转速，前推变距杆转速增加，后收变距杆转速下降。当设置好巡航功率后，后收油门杆进气压力下降，在调速器的作用下，恒速螺旋桨转速不变。
183	对恒速螺旋桨活塞发动机，飞行中参考发动机功率的主要仪表是 {{c1::B}}	转速表||进气压力表||排气温度表	2	装备恒速螺旋桨的发动机一般由油门杆和变距杆控制，油门控制发动机的功率输出，由进气压力表反映；变距杆调整螺旋桨的转速，螺旋桨转速由转速表反映。
184	外界大气温度升高后，将使涡桨发动机 {{c1::A}}	功率减小，耗油率增加||功率减小，耗油率减小||功率增加，耗油率减小	1	当大气温度升高，或大气压力降低时，大气密度降低，使涡桨发动机发出的轴功率降低。在大气条件中，只有大气温度会影响燃油消耗率，当大气温度上升时，发动机的燃油消耗率将增加。
185	对于按照等减速率设计的自动刹车系统，在什么道面使用反推最有效？ {{c1::C}}	干道面||任何情况的道面||积水、积冰、积雪道面	3	
186	涡桨发动机防喘放气活门在何时是打开的？ {{c1::B}}	发动机高功率状态时||发动机起动时和小功率状态时||发动机任何状态下都是打开的	2	为确保发动机的稳定工作，发动机在结构上都设计了防喘装置，目前涡桨发动机在结构上采用的防喘装置主要有压气机中间级放气和可调静子叶片。压气机中间级放气由放气活门控制，在发动机处于启动和小转速状态时自动开启，在发动机处于高转速状态时自动关闭。
187	涡桨发动机在启动时混合气未着火的现象属于 {{c1::C}}	热启动||悬挂启动||湿启动	3	发动机常见的不正常启动情形有热启动，悬挂启动，湿启动。热启动是指启动过程中排气温度超过启动温度限制值的现象。悬挂启动是指在启动过程中发动机转速上升到低于慢车转速的某转速值转速不再上升或下降的现象。湿启动是指启动时混合气未着火的现象。
188	对于定距螺旋桨飞机，在飞行中，当发动机油门不变，空速增大时 {{c1::A}}	桨叶迎角减小，螺旋桨旋转阻力减小，转速增加||桨叶迎角增大，螺旋桨旋转阻力增大，转速不变||桨叶迎角不变，螺旋桨旋转阻力不变，转速不变	1	定矩螺旋桨，桨距不可调，随速度增大，桨叶迎角减小，旋转阻力减小，油门不变，转速增加
